DATE,PRCP,TMAX,TMIN,RAIN
Apr-12,0.01,52.0,38.0,TRUE
Apr-12,0.0,61.0,35.0,FALSE
Apr-12,0.0,70.0,45.0,FALSE
Apr-12,0.0,68.0,43.0,FALSE
Apr-12,0.0,64.0,48.0,FALSE
Apr-12,0.09,52.0,45.0,TRUE
Apr-12,0.02,57.0,42.0,TRUE
Apr-12,0.0,59.0,39.0,FALSE
Apr-12,0.0,60.0,38.0,FALSE
Apr-12,0.0,61.0,45.0,FALSE
Apr-12,0.32,56.0,44.0,TRUE
Apr-12,0.07,50.0,40.0,TRUE
Apr-12,0.07,56.0,45.0,TRUE
Apr-12,0.43,57.0,41.0,TRUE
Apr-12,0.26,56.0,44.0,TRUE
Apr-12,0.0,68.0,40.0,FALSE
Apr-12,0.0,74.0,47.0,FALSE
Apr-12,0.0,71.0,48.0,FALSE
Apr-12,0.17,57.0,50.0,TRUE
Apr-12,0.42,62.0,48.0,TRUE
Apr-12,0.15,57.0,44.0,TRUE
Apr-12,0.03,56.0,43.0,TRUE
Apr-12,0.0,61.0,47.0,FALSE
Apr-12,0.17,60.0,48.0,TRUE
Apr-12,0.17,55.0,45.0,TRUE
May-12,0.02,53.0,43.0,TRUE
May-12,0.02,56.0,42.0,TRUE
May-12,0.73,52.0,45.0,TRUE
May-12,0.07,54.0,43.0,TRUE
May-12,0.0,56.0,41.0,FALSE
May-12,0.0,64.0,41.0,FALSE
May-12,0.0,75.0,43.0,FALSE
May-12,0.0,65.0,49.0,FALSE
May-12,0.0,56.0,44.0,FALSE
May-12,0.0,58.0,39.0,FALSE
May-12,0.0,65.0,40.0,FALSE
May-12,0.0,76.0,44.0,FALSE
May-12,0.0,78.0,49.0,FALSE
May-12,0.0,80.0,55.0,FALSE
May-12,0.0,76.0,49.0,FALSE
May-12,0.0,67.0,49.0,FALSE
May-12,0.0,64.0,44.0,FALSE
May-12,0.0,60.0,46.0,FALSE
May-12,0.0,67.0,45.0,FALSE
May-12,0.25,58.0,53.0,TRUE
May-12,0.55,62.0,50.0,TRUE
May-12,0.24,55.0,48.0,TRUE
May-12,0.01,58.0,48.0,TRUE
May-12,0.0,63.0,48.0,FALSE
May-12,0.0,72.0,48.0,FALSE
May-12,0.0,72.0,48.0,FALSE
May-12,0.0,63.0,53.0,FALSE
May-12,0.0,62.0,50.0,FALSE
May-12,0.0,61.0,46.0,FALSE
May-12,0.01,66.0,52.0,TRUE
May-12,0.15,64.0,54.0,TRUE
Jun-12,0.26,68.0,55.0,TRUE
Jun-12,0.01,66.0,51.0,TRUE
Jun-12,0.0,63.0,49.0,FALSE
Jun-12,0.05,55.0,48.0,TRUE
Jun-12,0.63,56.0,47.0,TRUE
Jun-12,0.0,61.0,43.0,FALSE
Jun-12,0.65,61.0,48.0,TRUE
Jun-12,0.06,59.0,47.0,TRUE
Jun-12,0.0,63.0,47.0,FALSE
Jun-12,0.0,66.0,50.0,FALSE
Jun-12,0.0,74.0,50.0,FALSE
Jun-12,0.03,65.0,55.0,TRUE
Jun-12,0.0,61.0,52.0,FALSE
Jun-12,0.0,63.0,50.0,FALSE
Jun-12,0.0,72.0,49.0,FALSE
Jun-12,0.0,70.0,59.0,FALSE
Jun-12,0.0,66.0,53.0,FALSE
Jun-12,0.12,63.0,50.0,TRUE
Jun-12,0.04,67.0,50.0,TRUE
Jun-12,0.0,76.0,50.0,FALSE
Jun-12,0.0,75.0,53.0,FALSE
Jun-12,0.62,57.0,53.0,TRUE
Jun-12,0.34,60.0,49.0,TRUE
Jun-12,0.0,67.0,49.0,FALSE
Jun-12,0.02,67.0,52.0,TRUE
Jun-12,0.0,65.0,51.0,FALSE
Jun-12,0.0,73.0,48.0,FALSE
Jun-12,0.0,72.0,53.0,FALSE
Jun-12,0.01,71.0,59.0,TRUE
Jun-12,0.12,68.0,56.0,TRUE
Jul-12,0.0,68.0,54.0,FALSE
Jul-12,0.08,66.0,53.0,TRUE
Jul-12,0.23,65.0,51.0,TRUE
Jul-12,0.0,69.0,49.0,FALSE
Jul-12,0.0,76.0,51.0,FALSE
Jul-12,0.0,77.0,52.0,FALSE
Jul-12,0.0,80.0,55.0,FALSE
Jul-12,0.0,83.0,58.0,FALSE
Jul-12,0.06,77.0,55.0,TRUE
Jul-12,0.0,75.0,52.0,FALSE
Jul-12,0.0,82.0,56.0,FALSE
Jul-12,0.0,78.0,56.0,FALSE
Jul-12,0.02,74.0,57.0,TRUE
Jul-12,0.0,77.0,59.0,FALSE
Jul-12,0.0,66.0,56.0,FALSE
Jul-12,0.01,79.0,56.0,TRUE
Jul-12,0.0,71.0,59.0,FALSE
Jul-12,0.0,70.0,58.0,FALSE
Jul-12,0.0,77.0,58.0,FALSE
Jul-12,0.6,67.0,57.0,TRUE
Jul-12,0.0,75.0,57.0,FALSE
Jul-12,0.04,69.0,54.0,TRUE
Jul-12,0.0,66.0,52.0,FALSE
Jul-12,0.0,74.0,54.0,FALSE
Jul-12,0.0,80.0,55.0,FALSE
Jul-12,0.0,78.0,55.0,FALSE
Jul-12,0.0,66.0,57.0,FALSE
Jul-12,0.0,72.0,56.0,FALSE
Jul-12,0.0,73.0,59.0,FALSE
Jul-12,0.0,67.0,56.0,FALSE
Jul-12,0.0,73.0,57.0,FALSE
Aug-12,0.0,75.0,56.0,FALSE
Aug-12,0.0,74.0,54.0,FALSE
Aug-12,0.0,81.0,55.0,FALSE
Aug-12,0.0,93.0,62.0,FALSE
Aug-12,0.0,93.0,64.0,FALSE
Aug-12,0.0,83.0,60.0,FALSE
Aug-12,0.0,70.0,59.0,FALSE
Aug-12,0.0,72.0,59.0,FALSE
Aug-12,0.0,76.0,58.0,FALSE
Aug-12,0.0,78.0,54.0,FALSE
Aug-12,0.0,83.0,56.0,FALSE
Aug-12,0.0,87.0,59.0,FALSE
Aug-12,0.0,87.0,59.0,FALSE
Aug-12,0.0,84.0,57.0,FALSE
Aug-12,0.0,88.0,62.0,FALSE
Aug-12,0.0,94.0,65.0,FALSE
Aug-12,0.0,91.0,61.0,FALSE
Aug-12,0.0,71.0,58.0,FALSE
Aug-12,0.0,74.0,59.0,FALSE
Aug-12,0.0,78.0,59.0,FALSE
Aug-12,0.0,74.0,56.0,FALSE
Aug-12,0.0,72.0,56.0,FALSE
Aug-12,0.0,70.0,57.0,FALSE
Aug-12,0.0,72.0,50.0,FALSE
Aug-12,0.0,79.0,53.0,FALSE
Aug-12,0.0,70.0,54.0,FALSE
Aug-12,0.0,75.0,56.0,FALSE
Aug-12,0.0,73.0,54.0,FALSE
Aug-12,0.0,73.0,56.0,FALSE
Aug-12,0.0,73.0,55.0,FALSE
Aug-12,0.0,72.0,51.0,FALSE
Sep-12,0.0,71.0,51.0,FALSE
Sep-12,0.0,70.0,50.0,FALSE
Sep-12,0.0,73.0,55.0,FALSE
Sep-12,0.0,76.0,52.0,FALSE
Sep-12,0.0,79.0,53.0,FALSE
Sep-12,0.0,83.0,58.0,FALSE
Sep-12,0.0,90.0,56.0,FALSE
Sep-12,0.0,77.0,56.0,FALSE
Sep-12,0.01,66.0,57.0,TRUE
Sep-12,0.01,68.0,53.0,TRUE
Sep-12,0.0,68.0,48.0,FALSE
Sep-12,0.0,72.0,50.0,FALSE
Sep-12,0.0,82.0,53.0,FALSE
Sep-12,0.0,79.0,52.0,FALSE
Sep-12,0.0,72.0,52.0,FALSE
Sep-12,0.0,76.0,49.0,FALSE
Sep-12,0.0,82.0,53.0,FALSE
Sep-12,0.0,82.0,53.0,FALSE
Sep-12,0.0,75.0,53.0,FALSE
Sep-12,0.0,67.0,50.0,FALSE
Sep-12,0.0,61.0,55.0,FALSE
Sep-12,0.01,67.0,53.0,TRUE
Sep-12,0.0,67.0,50.0,FALSE
Sep-12,0.0,70.0,50.0,FALSE
Sep-12,0.0,67.0,52.0,FALSE
Sep-12,0.0,67.0,49.0,FALSE
Sep-12,0.0,73.0,50.0,FALSE
Sep-12,0.0,77.0,54.0,FALSE
Sep-12,0.0,69.0,54.0,FALSE
Sep-12,0.0,70.0,46.0,FALSE
Oct-12,0.0,74.0,48.0,FALSE
Oct-12,0.0,64.0,50.0,FALSE
Oct-12,0.0,66.0,46.0,FALSE
Oct-12,0.0,66.0,47.0,FALSE
Oct-12,0.0,71.0,48.0,FALSE
Oct-12,0.0,75.0,46.0,FALSE
Oct-12,0.0,75.0,46.0,FALSE
Oct-12,0.0,70.0,46.0,FALSE
Oct-12,0.0,61.0,48.0,FALSE
Oct-12,0.0,54.0,47.0,FALSE
Oct-12,0.0,57.0,45.0,FALSE
Oct-12,0.08,57.0,48.0,TRUE
Oct-12,0.19,60.0,54.0,TRUE
Oct-12,0.65,64.0,56.0,TRUE
Oct-12,0.31,63.0,52.0,TRUE
Oct-12,0.0,61.0,47.0,FALSE
Oct-12,0.0,58.0,43.0,FALSE
Oct-12,0.82,64.0,44.0,TRUE
Oct-12,0.19,59.0,49.0,TRUE
Oct-12,0.02,52.0,43.0,TRUE
Oct-12,0.25,53.0,40.0,TRUE
Oct-12,0.35,46.0,38.0,TRUE
Oct-12,0.0,52.0,42.0,FALSE
Oct-12,0.28,53.0,43.0,TRUE
Oct-12,0.0,53.0,44.0,FALSE
Oct-12,0.06,52.0,45.0,TRUE
Oct-12,0.91,58.0,49.0,TRUE
Oct-12,0.24,58.0,50.0,TRUE
Oct-12,0.43,60.0,50.0,TRUE
Oct-12,1.36,59.0,54.0,TRUE
Oct-12,0.57,60.0,52.0,TRUE
Nov-12,0.38,59.0,51.0,TRUE
Nov-12,0.22,59.0,51.0,TRUE
Nov-12,0.02,60.0,52.0,TRUE
Nov-12,0.32,64.0,55.0,TRUE
Nov-12,0.03,59.0,46.0,TRUE
Nov-12,0.01,55.0,44.0,TRUE
Nov-12,0.0,54.0,39.0,FALSE
Nov-12,0.0,50.0,34.0,FALSE
Nov-12,0.0,48.0,34.0,FALSE
Nov-12,0.0,46.0,31.0,FALSE
Nov-12,0.6,48.0,34.0,TRUE
Nov-12,0.14,55.0,43.0,TRUE
Nov-12,0.21,52.0,46.0,TRUE
Nov-12,0.03,52.0,41.0,TRUE
Nov-12,0.0,49.0,37.0,FALSE
Nov-12,0.22,49.0,36.0,TRUE
Nov-12,0.24,54.0,43.0,TRUE
Nov-12,0.31,50.0,43.0,TRUE
Nov-12,2.13,56.0,47.0,TRUE
Nov-12,0.15,52.0,45.0,TRUE
Nov-12,0.44,47.0,39.0,TRUE
Nov-12,0.0,48.0,37.0,FALSE
Nov-12,1.26,49.0,43.0,TRUE
Nov-12,0.0,48.0,39.0,FALSE
Nov-12,0.0,47.0,34.0,FALSE
Nov-12,0.0,49.0,35.0,FALSE
Nov-12,0.0,50.0,35.0,FALSE
Nov-12,0.11,49.0,36.0,TRUE
Nov-12,0.06,55.0,46.0,TRUE
Nov-12,1.4,59.0,46.0,TRUE
Dec-12,0.16,56.0,47.0,TRUE
Dec-12,0.77,47.0,45.0,TRUE
Dec-12,0.51,49.0,45.0,TRUE
Dec-12,0.56,53.0,45.0,TRUE
Dec-12,0.06,48.0,40.0,TRUE
Dec-12,0.06,45.0,43.0,TRUE
Dec-12,0.04,46.0,38.0,TRUE
Dec-12,0.0,44.0,38.0,FALSE
Dec-12,0.06,44.0,37.0,TRUE
Dec-12,0.02,45.0,42.0,TRUE
Dec-12,0.12,46.0,42.0,TRUE
Dec-12,0.32,44.0,40.0,TRUE
Dec-12,0.09,45.0,38.0,TRUE
Dec-12,0.31,43.0,34.0,TRUE
Dec-12,0.21,40.0,33.0,TRUE
Dec-12,0.89,44.0,38.0,TRUE
Dec-12,0.08,47.0,35.0,TRUE
Dec-12,0.13,39.0,33.0,TRUE
Dec-12,0.54,47.0,35.0,TRUE
Dec-12,0.52,45.0,33.0,TRUE
Dec-12,0.07,47.0,29.0,TRUE
Dec-12,0.13,47.0,39.0,TRUE
Dec-12,0.26,45.0,38.0,TRUE
Dec-12,0.01,42.0,37.0,TRUE
Dec-12,0.53,42.0,37.0,TRUE
Dec-12,0.18,44.0,38.0,TRUE
Dec-12,0.16,46.0,38.0,TRUE
Dec-12,0.0,47.0,39.0,FALSE
Dec-12,0.06,41.0,38.0,TRUE
Dec-12,0.0,40.0,32.0,FALSE
Dec-12,0.0,38.0,30.0,FALSE
Jan-13,0.0,41.0,27.0,FALSE
Jan-13,0.0,43.0,30.0,FALSE
Jan-13,0.16,44.0,29.0,TRUE
Jan-13,0.1,50.0,36.0,TRUE
Jan-13,0.12,44.0,40.0,TRUE
Jan-13,0.08,45.0,37.0,TRUE
Jan-13,0.09,50.0,40.0,TRUE
Jan-13,0.64,53.0,42.0,TRUE
Jan-13,1.51,50.0,35.0,TRUE
Jan-13,0.01,38.0,31.0,TRUE
Jan-13,0.0,37.0,27.0,FALSE
Jan-13,0.0,37.0,25.0,FALSE
Jan-13,0.0,36.0,24.0,FALSE
Jan-13,0.0,38.0,28.0,FALSE
Jan-13,0.0,44.0,31.0,FALSE
Jan-13,0.0,43.0,25.0,FALSE
Jan-13,0.0,39.0,27.0,FALSE
Jan-13,0.0,38.0,30.0,FALSE
Jan-13,0.0,34.0,31.0,FALSE
Jan-13,0.0,38.0,31.0,FALSE
Jan-13,0.0,36.0,29.0,FALSE
Jan-13,0.0,38.0,29.0,FALSE
Jan-13,0.2,45.0,36.0,TRUE
Jan-13,0.23,45.0,34.0,TRUE
Jan-13,0.12,51.0,37.0,TRUE
Jan-13,0.09,47.0,39.0,TRUE
Jan-13,0.07,42.0,39.0,TRUE
Jan-13,0.31,43.0,38.0,TRUE
Jan-13,0.17,47.0,41.0,TRUE
Jan-13,0.14,48.0,44.0,TRUE
Jan-13,0.12,49.0,45.0,TRUE
Feb-13,0.01,53.0,41.0,TRUE
Feb-13,0.0,43.0,37.0,FALSE
Feb-13,0.09,48.0,37.0,TRUE
Feb-13,0.0,51.0,44.0,FALSE
Feb-13,0.13,50.0,44.0,TRUE
Feb-13,0.04,51.0,43.0,TRUE
Feb-13,0.05,49.0,38.0,TRUE
Feb-13,0.0,46.0,36.0,FALSE
Feb-13,0.01,47.0,40.0,TRUE
Feb-13,0.0,48.0,35.0,FALSE
Feb-13,0.01,47.0,40.0,TRUE
Feb-13,0.04,52.0,45.0,TRUE
Feb-13,0.09,49.0,45.0,TRUE
Feb-13,0.04,49.0,42.0,TRUE
Feb-13,0.0,56.0,41.0,FALSE
Feb-13,0.0,52.0,39.0,FALSE
Feb-13,0.0,49.0,40.0,FALSE
Feb-13,0.0,46.0,39.0,FALSE
Feb-13,0.0,51.0,35.0,FALSE
Feb-13,0.06,46.0,34.0,TRUE
Feb-13,0.02,44.0,39.0,TRUE
Feb-13,0.37,46.0,39.0,TRUE
Feb-13,0.01,50.0,39.0,TRUE
Feb-13,0.0,48.0,41.0,FALSE
Feb-13,0.09,51.0,38.0,TRUE
Feb-13,0.02,48.0,39.0,TRUE
Feb-13,0.18,50.0,40.0,TRUE
Feb-13,0.32,53.0,44.0,TRUE
Mar-13,0.16,59.0,52.0,TRUE
Mar-13,0.03,57.0,41.0,TRUE
Mar-13,0.0,52.0,36.0,FALSE
Mar-13,0.0,56.0,32.0,FALSE
Mar-13,0.0,49.0,43.0,FALSE
Mar-13,0.47,45.0,41.0,TRUE
Mar-13,0.29,54.0,41.0,TRUE
Mar-13,0.0,53.0,36.0,FALSE
Mar-13,0.0,55.0,34.0,FALSE
Mar-13,0.03,46.0,39.0,TRUE
Mar-13,0.05,51.0,43.0,TRUE
Mar-13,0.08,55.0,50.0,TRUE
Mar-13,0.09,53.0,49.0,TRUE
Mar-13,0.11,53.0,49.0,TRUE
Mar-13,0.0,58.0,48.0,FALSE
Mar-13,0.17,51.0,40.0,TRUE
Mar-13,0.0,48.0,39.0,FALSE
Mar-13,0.0,53.0,39.0,FALSE
Mar-13,0.46,55.0,35.0,TRUE
Mar-13,0.39,52.0,40.0,TRUE
Mar-13,0.32,50.0,36.0,TRUE
Mar-13,0.0,49.0,33.0,FALSE
Mar-13,0.0,50.0,34.0,FALSE
Mar-13,0.0,54.0,33.0,FALSE
Mar-13,0.0,62.0,40.0,FALSE
Mar-13,0.0,62.0,43.0,FALSE
Mar-13,0.01,56.0,45.0,TRUE
Mar-13,0.08,61.0,47.0,TRUE
Mar-13,0.0,65.0,46.0,FALSE
Mar-13,0.0,68.0,42.0,FALSE
Mar-13,0.0,69.0,44.0,FALSE
Apr-13,0.0,63.0,47.0,FALSE
Apr-13,0.0,57.0,48.0,FALSE
Apr-13,0.0,62.0,46.0,FALSE
Apr-13,0.33,58.0,50.0,TRUE
Apr-13,0.73,57.0,50.0,TRUE
Apr-13,0.5,54.0,45.0,TRUE
Apr-13,1.54,47.0,41.0,TRUE
Apr-13,0.03,56.0,43.0,TRUE
Apr-13,0.0,54.0,43.0,FALSE
Apr-13,0.37,59.0,48.0,TRUE
Apr-13,0.06,54.0,44.0,TRUE
Apr-13,0.38,46.0,40.0,TRUE
Apr-13,0.37,51.0,38.0,TRUE
Apr-13,0.23,55.0,40.0,TRUE
Apr-13,0.0,57.0,40.0,FALSE
Apr-13,0.01,57.0,38.0,TRUE
Apr-13,0.0,59.0,39.0,FALSE
Apr-13,0.21,53.0,44.0,TRUE
Apr-13,0.81,56.0,49.0,TRUE
Apr-13,0.0,57.0,47.0,FALSE
Apr-13,0.13,54.0,44.0,TRUE
Apr-13,0.0,61.0,41.0,FALSE
Apr-13,0.0,64.0,39.0,FALSE
Apr-13,0.0,70.0,43.0,FALSE
Apr-13,0.0,71.0,44.0,FALSE
Apr-13,0.0,69.0,47.0,FALSE
Apr-13,0.0,57.0,51.0,FALSE
Apr-13,0.04,59.0,49.0,TRUE
Apr-13,0.15,57.0,44.0,TRUE
Apr-13,0.0,55.0,40.0,FALSE
May-13,0.0,65.0,38.0,FALSE
May-13,0.0,69.0,44.0,FALSE
May-13,0.0,71.0,49.0,FALSE
May-13,0.0,77.0,52.0,FALSE
May-13,0.0,84.0,53.0,FALSE
May-13,0.0,87.0,54.0,FALSE
May-13,0.0,69.0,52.0,FALSE
May-13,0.0,67.0,52.0,FALSE
May-13,0.0,73.0,50.0,FALSE
May-13,0.0,79.0,49.0,FALSE
May-13,0.0,81.0,54.0,FALSE
May-13,0.26,71.0,57.0,TRUE
May-13,0.13,66.0,49.0,TRUE
May-13,0.0,65.0,46.0,FALSE
May-13,0.04,63.0,48.0,TRUE
May-13,0.0,71.0,54.0,FALSE
May-13,0.02,63.0,53.0,TRUE
May-13,0.0,62.0,52.0,FALSE
May-13,0.0,65.0,51.0,FALSE
May-13,0.0,67.0,49.0,FALSE
May-13,0.54,60.0,47.0,TRUE
May-13,0.54,52.0,45.0,TRUE
May-13,0.16,54.0,44.0,TRUE
May-13,0.01,62.0,48.0,TRUE
May-13,0.0,64.0,50.0,FALSE
May-13,0.06,65.0,51.0,TRUE
May-13,0.38,62.0,52.0,TRUE
May-13,0.02,63.0,53.0,TRUE
May-13,0.22,61.0,49.0,TRUE
May-13,0.0,62.0,49.0,FALSE
May-13,0.0,67.0,52.0,FALSE
Jun-13,0.0,73.0,54.0,FALSE
Jun-13,0.04,69.0,54.0,TRUE
Jun-13,0.0,72.0,52.0,FALSE
Jun-13,0.0,79.0,54.0,FALSE
Jun-13,0.0,80.0,58.0,FALSE
Jun-13,0.0,80.0,54.0,FALSE
Jun-13,0.0,71.0,56.0,FALSE
Jun-13,0.0,69.0,55.0,FALSE
Jun-13,0.0,69.0,52.0,FALSE
Jun-13,0.0,71.0,53.0,FALSE
Jun-13,0.0,68.0,50.0,FALSE
Jun-13,0.01,69.0,53.0,TRUE
Jun-13,0.0,70.0,53.0,FALSE
Jun-13,0.0,68.0,54.0,FALSE
Jun-13,0.0,78.0,50.0,FALSE
Jun-13,0.0,75.0,55.0,FALSE
Jun-13,0.0,78.0,57.0,FALSE
Jun-13,0.01,74.0,56.0,TRUE
Jun-13,0.0,68.0,55.0,FALSE
Jun-13,0.12,63.0,55.0,TRUE
Jun-13,0.01,69.0,54.0,TRUE
Jun-13,0.0,78.0,53.0,FALSE
Jun-13,0.31,72.0,59.0,TRUE
Jun-13,0.19,70.0,57.0,TRUE
Jun-13,0.39,74.0,58.0,TRUE
Jun-13,0.08,72.0,59.0,TRUE
Jun-13,0.14,70.0,62.0,TRUE
Jun-13,0.0,87.0,61.0,FALSE
Jun-13,0.0,86.0,65.0,FALSE
Jun-13,0.0,93.0,63.0,FALSE
Jul-13,0.0,89.0,65.0,FALSE
Jul-13,0.0,83.0,60.0,FALSE
Jul-13,0.0,79.0,62.0,FALSE
Jul-13,0.0,71.0,57.0,FALSE
Jul-13,0.0,74.0,57.0,FALSE
Jul-13,0.0,79.0,56.0,FALSE
Jul-13,0.0,75.0,57.0,FALSE
Jul-13,0.0,80.0,56.0,FALSE
Jul-13,0.0,86.0,59.0,FALSE
Jul-13,0.0,72.0,57.0,FALSE
Jul-13,0.0,73.0,54.0,FALSE
Jul-13,0.0,67.0,56.0,FALSE
Jul-13,0.0,79.0,52.0,FALSE
Jul-13,0.0,82.0,55.0,FALSE
Jul-13,0.0,82.0,58.0,FALSE
Jul-13,0.0,88.0,65.0,FALSE
Jul-13,0.0,72.0,59.0,FALSE
Jul-13,0.0,79.0,57.0,FALSE
Jul-13,0.0,82.0,56.0,FALSE
Jul-13,0.0,77.0,56.0,FALSE
Jul-13,0.0,75.0,55.0,FALSE
Jul-13,0.0,79.0,56.0,FALSE
Jul-13,0.0,88.0,57.0,FALSE
Jul-13,0.0,88.0,58.0,FALSE
Jul-13,0.0,88.0,55.0,FALSE
Jul-13,0.0,88.0,58.0,FALSE
Jul-13,0.0,78.0,55.0,FALSE
Jul-13,0.0,70.0,54.0,FALSE
Jul-13,0.0,77.0,56.0,FALSE
Jul-13,0.0,77.0,56.0,FALSE
Jul-13,0.0,71.0,56.0,FALSE
Aug-13,0.0,69.0,56.0,FALSE
Aug-13,0.08,63.0,59.0,TRUE
Aug-13,0.0,77.0,60.0,FALSE
Aug-13,0.0,84.0,59.0,FALSE
Aug-13,0.0,86.0,59.0,FALSE
Aug-13,0.0,87.0,57.0,FALSE
Aug-13,0.0,88.0,57.0,FALSE
Aug-13,0.0,83.0,58.0,FALSE
Aug-13,0.0,83.0,58.0,FALSE
Aug-13,0.09,78.0,59.0,TRUE
Aug-13,0.0,77.0,58.0,FALSE
Aug-13,0.0,78.0,61.0,FALSE
Aug-13,0.0,82.0,59.0,FALSE
Aug-13,0.03,81.0,59.0,TRUE
Aug-13,0.07,70.0,63.0,TRUE
Aug-13,0.0,84.0,61.0,FALSE
Aug-13,0.0,78.0,63.0,FALSE
Aug-13,0.0,79.0,60.0,FALSE
Aug-13,0.0,80.0,60.0,FALSE
Aug-13,0.0,78.0,61.0,FALSE
Aug-13,0.0,82.0,59.0,FALSE
Aug-13,0.0,84.0,59.0,FALSE
Aug-13,0.0,77.0,61.0,FALSE
Aug-13,0.0,77.0,62.0,FALSE
Aug-13,0.01,72.0,61.0,TRUE
Aug-13,0.04,76.0,61.0,TRUE
Aug-13,0.05,80.0,63.0,TRUE
Aug-13,0.22,80.0,60.0,TRUE
Aug-13,0.76,75.0,65.0,TRUE
Aug-13,0.0,79.0,61.0,FALSE
Aug-13,0.0,82.0,57.0,FALSE
Sep-13,0.0,82.0,60.0,FALSE
Sep-13,0.0,82.0,63.0,FALSE
Sep-13,0.09,77.0,62.0,TRUE
Sep-13,0.01,73.0,61.0,TRUE
Sep-13,1.09,68.0,60.0,TRUE
Sep-13,0.84,71.0,61.0,TRUE
Sep-13,0.0,74.0,63.0,FALSE
Sep-13,0.0,80.0,58.0,FALSE
Sep-13,0.0,79.0,57.0,FALSE
Sep-13,0.0,80.0,59.0,FALSE
Sep-13,0.0,93.0,61.0,FALSE
Sep-13,0.0,78.0,59.0,FALSE
Sep-13,0.0,66.0,60.0,FALSE
Sep-13,0.0,71.0,60.0,FALSE
Sep-13,0.13,66.0,58.0,TRUE
Sep-13,0.01,71.0,59.0,TRUE
Sep-13,0.0,64.0,57.0,FALSE
Sep-13,0.0,70.0,56.0,FALSE
Sep-13,0.0,78.0,50.0,FALSE
Sep-13,0.14,74.0,56.0,TRUE
Sep-13,0.0,70.0,56.0,FALSE
Sep-13,0.53,63.0,56.0,TRUE
Sep-13,0.11,61.0,52.0,TRUE
Sep-13,0.0,64.0,50.0,FALSE
Sep-13,0.08,61.0,49.0,TRUE
Sep-13,0.0,63.0,45.0,FALSE
Sep-13,0.04,57.0,51.0,TRUE
Sep-13,1.71,62.0,53.0,TRUE
Sep-13,0.66,58.0,52.0,TRUE
Sep-13,0.73,57.0,50.0,TRUE
Oct-13,0.31,58.0,48.0,TRUE
Oct-13,0.21,55.0,49.0,TRUE
Oct-13,0.03,58.0,48.0,TRUE
Oct-13,0.0,64.0,42.0,FALSE
Oct-13,0.0,68.0,47.0,FALSE
Oct-13,0.16,73.0,46.0,TRUE
Oct-13,0.02,61.0,53.0,TRUE
Oct-13,0.27,57.0,46.0,TRUE
Oct-13,0.0,59.0,42.0,FALSE
Oct-13,0.04,58.0,47.0,TRUE
Oct-13,0.36,57.0,51.0,TRUE
Oct-13,0.04,58.0,48.0,TRUE
Oct-13,0.0,59.0,44.0,FALSE
Oct-13,0.0,60.0,39.0,FALSE
Oct-13,0.0,60.0,41.0,FALSE
Oct-13,0.0,55.0,48.0,FALSE
Oct-13,0.0,58.0,48.0,FALSE
Oct-13,0.0,55.0,45.0,FALSE
Oct-13,0.0,51.0,46.0,FALSE
Oct-13,0.0,51.0,46.0,FALSE
Oct-13,0.0,53.0,47.0,FALSE
Oct-13,0.0,58.0,45.0,FALSE
Oct-13,0.0,55.0,43.0,FALSE
Oct-13,0.0,50.0,43.0,FALSE
Oct-13,0.0,54.0,46.0,FALSE
Oct-13,0.0,53.0,47.0,FALSE
Oct-13,0.07,57.0,47.0,TRUE
Oct-13,0.0,58.0,45.0,FALSE
Oct-13,0.0,56.0,38.0,FALSE
Oct-13,0.02,59.0,42.0,TRUE
Oct-13,0.01,58.0,51.0,TRUE
Nov-13,0.05,64.0,53.0,TRUE
Nov-13,0.5,58.0,47.0,TRUE
Nov-13,0.02,54.0,40.0,TRUE
Nov-13,0.0,51.0,39.0,FALSE
Nov-13,0.1,56.0,45.0,TRUE
Nov-13,0.15,55.0,46.0,TRUE
Nov-13,1.18,52.0,50.0,TRUE
Nov-13,0.0,56.0,45.0,FALSE
Nov-13,0.07,52.0,41.0,TRUE
Nov-13,0.0,52.0,47.0,FALSE
Nov-13,0.0,61.0,43.0,FALSE
Nov-13,0.16,60.0,48.0,TRUE
Nov-13,0.0,57.0,51.0,FALSE
Nov-13,0.05,52.0,43.0,TRUE
Nov-13,0.12,51.0,45.0,TRUE
Nov-13,0.0,50.0,41.0,FALSE
Nov-13,0.21,53.0,45.0,TRUE
Nov-13,1.03,55.0,49.0,TRUE
Nov-13,0.04,56.0,40.0,TRUE
Nov-13,0.0,46.0,35.0,FALSE
Nov-13,0.0,46.0,31.0,FALSE
Nov-13,0.0,49.0,32.0,FALSE
Nov-13,0.0,52.0,34.0,FALSE
Nov-13,0.0,53.0,33.0,FALSE
Nov-13,0.0,54.0,36.0,FALSE
Nov-13,0.0,54.0,37.0,FALSE
Nov-13,0.0,58.0,42.0,FALSE
Nov-13,0.0,53.0,38.0,FALSE
Nov-13,0.02,49.0,41.0,TRUE
Nov-13,0.09,52.0,45.0,TRUE
Dec-13,0.12,56.0,46.0,TRUE
Dec-13,0.18,46.0,35.0,TRUE
Dec-13,0.0,41.0,31.0,FALSE
Dec-13,0.0,40.0,28.0,FALSE
Dec-13,0.0,34.0,23.0,FALSE
Dec-13,0.0,34.0,24.0,FALSE
Dec-13,0.0,32.0,19.0,FALSE
Dec-13,0.0,36.0,20.0,FALSE
Dec-13,0.0,34.0,23.0,FALSE
